year,raceId,boatType,classId,place,value,temp,rain,water,n_paddler
2025,ADK90,Canoe,oc2rec,8,8.153277777777777,58.7,0.37,1706.89,2
2008,ADK90,Canoe,open,NA,8.154444444444444,72.3,0,1706.81,6
2018,ADK90,Guideboat,g2,3,8.15638888888889,61.9,0,1706.8,2
2016,ADK90,Canoe,open,NA,8.1575,70.2,0.02,1706.83,6
2022,ADK90,Canoe,oc2stocktour,5,8.158194444444444,63.4,0,1706.93,2
2016,ADK90,Canoe,open,NA,8.158611111111112,70.2,0.02,1706.83,6
2008,ADK90,Canoe,open,NA,8.158888888888889,72.3,0,1706.81,6
2023,ADK90,Canoe,oc2,2,8.159527777777777,66.9,0.15,1706.8,2
2012,ADK90,Canoe,open,NA,8.160833333333333,67.4,0,1706.75,6
2015,ADK90,Canoe,oc1stock,5,8.161111111111111,63.9,0,1706.82,1
2011,ADK90,Canoe,open,NA,8.164166666666667,63.9,0,1706.86,6
2012,ADK90,Canoe,open,NA,8.1658333333333335,67.4,0,1706.75,6
2009,ADK90,Canoe,open,NA,8.166944444444445,57.2,0.016,1706.65,6
2025,ADK90,Kayak,k1sportmaster,5,8.169611111111111,58.7,0.37,1706.89,1
2011,ADK90,Canoe,open,NA,8.171111111111111,63.9,0,1706.86,6
2023,ADK90,Canoe,oc2recnc,5,8.171333333333333,66.9,0.15,1706.8,2
2012,ADK90,Canoe,open,NA,8.171388888888888,67.4,0,1706.75,6
2009,ADK90,Canoe,open,NA,8.171944444444444,57.2,0.016,1706.65,6
2023,ADK90,Canoe,oc2stock,16,8.17313888888889,66.9,0.15,1706.8,2
2009,ADK90,Canoe,open,NA,8.175,57.2,0.016,1706.65,6
2022,ADK90,Canoe,oc4stocktour,3,8.175166666666666,63.4,0,1706.93,4
2021,ADK90,Guideboat,g2,8,8.177222222222222,55.4,0.055,1706.94,2
2025,ADK90,Canoe,oc2stockveteran,2,8.178055555555556,58.7,0.37,1706.89,2
2011,ADK90,Canoe,open,NA,8.179166666666667,63.9,0,1706.86,6
2008,ADK90,Canoe,open,NA,8.180833333333334,72.3,0,1706.81,6
2025,ADK90,Canoe,oc4stocktour,4,8.180916666666667,58.7,0.37,1706.89,4
2013,ADK90,Canoe,opensuperveteran,3,8.18138888888889,51.6,0,1706.88,6
2017,ADK90,Canoe,open,NA,8.182777777777778,51.1,0.484,1706.89,6
2017,ADK90,Canoe,open,NA,8.185,51.1,0.484,1706.89,6
2012,ADK90,Canoe,oc1stock,7,8.185833333333333,67.4,0,1706.75,1
2010,ADK90,Canoe,open,NA,8.186944444444444,52.8,0.043,1706.87,6
2022,ADK90,Canoe,oc2stock,4,8.187138888888889,63.4,0,1706.93,2
2024,ADK90,Canoe,oc4stocktourwomen,1,8.188222222222223,61.6,0,1706.82,4
2018,ADK90,Canoe,open,NA,8.190555555555555,61.9,0,1706.8,6
2024,ADK90,Canoe,oc2stocknc,2,8.191555555555555,61.6,0,1706.82,2
2018,ADK90,Canoe,oc1stock,5,8.191944444444445,61.9,0,1706.8,1
2008,ADK90,Canoe,oc1recveteran,2,8.193055555555556,72.3,0,1706.81,1
2015,ADK90,Canoe,open,NA,8.193888888888889,63.9,0,1706.82,6
2016,ADK90,Canoe,oc2stockmixsuperveteran,1,8.194166666666666,70.2,0.02,1706.83,2
2017,ADK90,Canoe,open,NA,8.195,51.1,0.484,1706.89,6
2025,ADK90,Canoe,oc2openmix,3,8.195194444444445,58.7,0.37,1706.89,2
2008,ADK90,Canoe,open,NA,8.196388888888889,72.3,0,1706.81,6
2023,ADK90,Canoe,oc3stocknc,3,8.19661111111111,66.9,0.15,1706.8,3
2011,ADK90,Canoe,oc1am,4,8.199444444444444,63.9,0,1706.86,1
2018,ADK90,Canoe,open,NA,8.199722222222222,61.9,0,1706.8,6
2014,ADK90,Canoe,open,NA,8.2,69.5,0,1706.89,6
2014,ADK90,Canoe,open,NA,8.200277777777778,69.5,0,1706.89,6
2011,ADK90,Canoe,open,NA,8.203055555555556,63.9,0,1706.86,6
2017,ADK90,Canoe,oc2recwomen,1,8.205277777777777,51.1,0.484,1706.89,2
2017,ADK90,Kayak,k1tour,6,8.207222222222223,51.1,0.484,1706.89,1
2011,ADK90,Canoe,oc2stockwomen,2,8.209722222222222,63.9,0,1706.86,2
2008,ADK90,Canoe,open,NA,8.21111111111111,72.3,0,1706.81,6
2009,ADK90,Canoe,open,NA,8.211388888888889,57.2,0.016,1706.65,6
2014,ADK90,Canoe,oc1stockmaster,5,8.211388888888889,69.5,0,1706.89,1
2010,ADK90,Canoe,open,NA,8.213611111111112,52.8,0.043,1706.87,6
2011,ADK90,Canoe,open,NA,8.215277777777779,63.9,0,1706.86,6
2014,ADK90,Canoe,open,NA,8.2155555555555555,69.5,0,1706.89,6
2017,ADK90,Canoe,open,NA,8.216666666666667,51.1,0.484,1706.89,6
2023,ADK90,Canoe,oc1stockmaster,5,8.216805555555556,66.9,0.15,1706.8,1
2012,ADK90,Canoe,open,NA,8.217777777777778,67.4,0,1706.75,6
2022,ADK90,Canoe,oc2rectour,3,8.218194444444444,63.4,0,1706.93,2
2022,ADK90,Canoe,oc2stockopen,13,8.219805555555554,63.4,0,1706.93,2
2012,ADK90,Canoe,open,NA,8.220277777777778,67.4,0,1706.75,6
2019,ADK90,Canoe,oc2stockveteran,5,8.221388888888889,58,0,1706.77,2
2016,ADK90,Canoe,open,NA,8.228055555555555,70.2,0.02,1706.83,6
2022,ADK90,Kayak,k1tourmaster,4,8.230222222222222,63.4,0,1706.93,1
2022,ADK90,Canoe,oc2rectour,5,8.231055555555555,63.4,0,1706.93,2
2023,ADK90,Canoe,oc2rec,4,8.232111111111111,66.9,0.15,1706.8,2
2009,ADK90,Canoe,oc2stockwomen,4,8.233333333333333,57.2,0.016,1706.65,2
2022,ADK90,Canoe,oc2,4,8.234666666666666,63.4,0,1706.93,2
2016,ADK90,Guideboat,g2,6,8.235,70.2,0.02,1706.83,2
2016,ADK90,Canoe,open,NA,8.235555555555555,70.2,0.02,1706.83,6
2025,ADK90,Canoe,oc2stocktour,5,8.235972222222221,58.7,0.37,1706.89,2
2022,ADK90,Guideboat,g2mix,1,8.239694444444444,63.4,0,1706.93,2
2012,ADK90,Canoe,open,NA,8.240277777777777,67.4,0,1706.75,6
2012,ADK90,Canoe,open,NA,8.240555555555556,67.4,0,1706.75,6
2016,ADK90,Canoe,open,NA,8.241666666666667,70.2,0.02,1706.83,6
2021,ADK90,Canoe,oc1,1,8.242222222222223,55.4,0.055,1706.94,1
2015,ADK90,Canoe,oc1recveteran,3,8.242222222222223,63.9,0,1706.82,1
2014,ADK90,Canoe,open,NA,8.242222222222223,69.5,0,1706.89,6
2023,ADK90,Canoe,oc2recmaster,2,8.24236111111111,66.9,0.15,1706.8,2
2018,ADK90,Canoe,open,NA,8.243333333333334,61.9,0,1706.8,6
2008,ADK90,Canoe,open,NA,8.244444444444444,72.3,0,1706.81,6
2021,ADK90,Guideboat,g2,9,8.245555555555555,55.4,0.055,1706.94,2
2023,ADK90,Canoe,oc2stockmix,9,8.246,66.9,0.15,1706.8,2
2016,ADK90,Canoe,open,NA,8.246666666666666,70.2,0.02,1706.83,6
2013,ADK90,Canoe,open,NA,8.246944444444445,51.6,0,1706.88,6
2015,ADK90,Canoe,open,NA,8.250555555555556,63.9,0,1706.82,6
2008,ADK90,Canoe,open,NA,8.251111111111111,72.3,0,1706.81,6
2024,ADK90,Canoe,oc2rec,4,8.251972222222221,61.6,0,1706.82,2
2013,ADK90,Canoe,open,NA,8.252777777777778,51.6,0,1706.88,6
2016,ADK90,Canoe,open,NA,8.25388888888889,70.2,0.02,1706.83,6
2008,ADK90,Canoe,open,NA,8.254444444444445,72.3,0,1706.81,6
2015,ADK90,Canoe,open,NA,8.255,63.9,0,1706.82,6
2010,ADK90,Canoe,oc2recmix,2,8.255833333333333,52.8,0.043,1706.87,2
2024,ADK90,Canoe,oc2stock,21,8.256861111111112,61.6,0,1706.82,2
2019,ADK90,Guideboat,g2,2,8.258055555555556,58,0,1706.77,2
2012,ADK90,Canoe,open,NA,8.26,67.4,0,1706.75,6
2011,ADK90,Canoe,oc1rec,5,8.26,63.9,0,1706.86,1
2009,ADK90,Canoe,open,NA,8.261666666666667,57.2,0.016,1706.65,6
2022,ADK90,Canoe,oc2rectourmaster,2,8.264194444444444,63.4,0,1706.93,2
2014,ADK90,Canoe,open,NA,8.264722222222222,69.5,0,1706.89,6
2009,ADK90,Canoe,open,NA,8.265,57.2,0.016,1706.65,6
2017,ADK90,Canoe,open,NA,8.266111111111112,51.1,0.484,1706.89,6
2022,ADK90,Canoe,oc1,1,8.266694444444443,63.4,0,1706.93,1
2023,ADK90,Canoe,oc4stockmixnc,3,8.268194444444445,66.9,0.15,1706.8,4
2017,ADK90,Canoe,oc2stockwomen,2,8.268333333333333,51.1,0.484,1706.89,2
2025,ADK90,Kayak,k2,4,8.270472222222223,58.7,0.37,1706.89,2
2017,ADK90,Canoe,open,NA,8.2716666666666665,51.1,0.484,1706.89,6
2009,ADK90,Canoe,open,NA,8.271944444444445,57.2,0.016,1706.65,6
2011,ADK90,Canoe,open,NA,8.272222222222222,63.9,0,1706.86,6
2016,ADK90,Canoe,open,NA,8.273055555555555,70.2,0.02,1706.83,6
2008,ADK90,Kayak,k1women,1,8.274166666666666,72.3,0,1706.81,1
2022,ADK90,Canoe,oc2rectour,4,8.274416666666667,63.4,0,1706.93,2
2017,ADK90,Canoe,open,NA,8.275555555555556,51.1,0.484,1706.89,6
2013,ADK90,Canoe,open,NA,8.276111111111112,51.6,0,1706.88,6
2008,ADK90,Canoe,open,NA,8.276111111111112,72.3,0,1706.81,6
2017,ADK90,Canoe,oc2stockmaster,3,8.278888888888888,51.1,0.484,1706.89,2
2013,ADK90,Canoe,open,NA,8.279166666666667,51.6,0,1706.88,6
2025,ADK90,Canoe,oc4stocktour,5,8.282361111111111,58.7,0.37,1706.89,4
2022,ADK90,Canoe,oc2stockopen,14,8.282555555555556,63.4,0,1706.93,2
2014,ADK90,Canoe,open,NA,8.283333333333333,69.5,0,1706.89,6
2024,ADK90,Canoe,oc4stocktourmix,4,8.283638888888888,61.6,0,1706.82,4
2008,ADK90,Canoe,open,NA,8.284722222222221,72.3,0,1706.81,6
2009,ADK90,Canoe,open,NA,8.285555555555556,57.2,0.016,1706.65,6
2017,ADK90,Canoe,open,NA,8.286388888888888,51.1,0.484,1706.89,6
2009,ADK90,Canoe,open,NA,8.286666666666667,57.2,0.016,1706.65,6
2008,ADK90,Canoe,open,NA,8.289166666666667,72.3,0,1706.81,6
2016,ADK90,Canoe,open,NA,8.29,70.2,0.02,1706.83,6
2015,ADK90,Canoe,open,NA,8.29,63.9,0,1706.82,6
2010,ADK90,Canoe,open,NA,8.290277777777778,52.8,0.043,1706.87,6
2018,ADK90,Canoe,open,NA,8.29111111111111,61.9,0,1706.8,6
2021,ADK90,SUP,solorecveteran,6,8.29138888888889,55.4,0.055,1706.94,1
2010,ADK90,Canoe,oc1stock,3,8.292222222222222,52.8,0.043,1706.87,1
2011,ADK90,Canoe,open,NA,8.2925,63.9,0,1706.86,6
2023,ADK90,Canoe,oc2recmix,2,8.292833333333334,66.9,0.15,1706.8,2
2016,ADK90,Canoe,open,NA,8.293055555555556,70.2,0.02,1706.83,6
2012,ADK90,Canoe,oc2rec,5,8.293611111111112,67.4,0,1706.75,2
2010,ADK90,Guideboat,g2,9,8.296388888888888,52.8,0.043,1706.87,2
2016,ADK90,Canoe,open,NA,8.298333333333334,70.2,0.02,1706.83,6
2015,ADK90,Canoe,open,NA,8.300555555555556,63.9,0,1706.82,6
2019,ADK90,Canoe,oc2stockmix,6,8.301111111111112,58,0,1706.77,2
2018,ADK90,Canoe,open,NA,8.301111111111112,61.9,0,1706.8,6
2009,ADK90,Canoe,open,NA,8.303055555555556,57.2,0.016,1706.65,6
2018,ADK90,Canoe,open,NA,8.303611111111111,61.9,0,1706.8,6
2012,ADK90,Canoe,open,NA,8.305,67.4,0,1706.75,6
2012,ADK90,Canoe,open,NA,8.305277777777778,67.4,0,1706.75,6
2013,ADK90,Canoe,open,NA,8.305555555555555,51.6,0,1706.88,6
2015,ADK90,Canoe,open,NA,8.305833333333334,63.9,0,1706.82,6
2015,ADK90,Canoe,open,NA,8.306111111111111,63.9,0,1706.82,6
2016,ADK90,Guideboat,g1women,1,8.307222222222222,70.2,0.02,1706.83,1
2015,ADK90,Canoe,open,NA,8.307777777777778,63.9,0,1706.82,6
2008,ADK90,Guideboat,g2women,1,8.311111111111112,72.3,0,1706.81,2
2017,ADK90,Canoe,open,NA,8.3125,51.1,0.484,1706.89,6
2021,ADK90,SUP,solorecveteran,5,8.312777777777777,55.4,0.055,1706.94,1
2018,ADK90,Canoe,open,NA,8.313333333333333,61.9,0,1706.8,6
2018,ADK90,Canoe,open,NA,8.314166666666667,61.9,0,1706.8,6
2009,ADK90,Kayak,k1tourwomen,2,8.31638888888889,57.2,0.016,1706.65,1
2009,ADK90,Canoe,open,NA,8.31638888888889,57.2,0.016,1706.65,6
2012,ADK90,Canoe,open,NA,8.318055555555556,67.4,0,1706.75,6
2013,ADK90,Canoe,open,NA,8.319444444444445,51.6,0,1706.88,6
2008,ADK90,Guideboat,g2,10,8.32,72.3,0,1706.81,2
2015,ADK90,Guideboat,g2,7,8.321111111111112,63.9,0,1706.82,2
2016,ADK90,Canoe,open,NA,8.323333333333334,70.2,0.02,1706.83,6
2022,ADK90,Guideboat,g1,4,8.32338888888889,63.4,0,1706.93,1
2018,ADK90,Canoe,open,NA,8.323611111111111,61.9,0,1706.8,6
2015,ADK90,Canoe,open,NA,8.325555555555555,63.9,0,1706.82,6
2010,ADK90,Canoe,open,NA,8.326666666666666,52.8,0.043,1706.87,6
2010,ADK90,Canoe,open,NA,8.328333333333333,52.8,0.043,1706.87,6
2017,ADK90,Canoe,oc2stock,9,8.331388888888888,51.1,0.484,1706.89,2
2014,ADK90,Canoe,open,NA,8.331666666666667,69.5,0,1706.89,6
2021,ADK90,Canoe,oc2rec,3,8.33611111111111,55.4,0.055,1706.94,2
2019,ADK90,Canoe,oc1recveteran,3,8.336944444444445,58,0,1706.77,1
2025,ADK90,Canoe,oc2stocktour,6,8.336972222222222,58.7,0.37,1706.89,2
2018,ADK90,Canoe,open,NA,8.3375,61.9,0,1706.8,6
2010,ADK90,Canoe,open,NA,8.338611111111112,52.8,0.043,1706.87,6
2013,ADK90,Canoe,open,NA,8.339166666666667,51.6,0,1706.88,6
2017,ADK90,Canoe,open,NA,8.339722222222223,51.1,0.484,1706.89,6
2018,ADK90,Guideboat,g2,4,8.340833333333334,61.9,0,1706.8,2
2021,ADK90,Canoe,oc2stockmixmaster,4,8.341666666666667,55.4,0.055,1706.94,2
2015,ADK90,Canoe,opensuperveteranmix,1,8.342777777777778,63.9,0,1706.82,6
2018,ADK90,Canoe,open,NA,8.34361111111111,61.9,0,1706.8,6
2010,ADK90,Canoe,open,NA,8.34361111111111,52.8,0.043,1706.87,6
2014,ADK90,Guideboat,g2,6,8.348055555555556,69.5,0,1706.89,2
2022,ADK90,Canoe,oc2stock,6,8.348472222222222,63.4,0,1706.93,2
2021,ADK90,Canoe,oc4,4,8.350555555555555,55.4,0.055,1706.94,4
2024,ADK90,Guideboat,g2womenmaster,1,8.35138888888889,61.6,0,1706.82,2
2009,ADK90,Guideboat,g2,6,8.3533333333333335,57.2,0.016,1706.65,2
2013,ADK90,Canoe,open,NA,8.35361111111111,51.6,0,1706.88,6
2008,ADK90,Canoe,open,NA,8.355833333333333,72.3,0,1706.81,6
2008,ADK90,Canoe,open,NA,8.355833333333333,72.3,0,1706.81,6
2022,ADK90,Kayak,k1tournc,3,8.356055555555555,63.4,0,1706.93,1
2015,ADK90,Canoe,open,NA,8.356111111111112,63.9,0,1706.82,6
2016,ADK90,Canoe,open,NA,8.358333333333333,70.2,0.02,1706.83,6
2018,ADK90,Canoe,open,NA,8.359444444444444,61.9,0,1706.8,6
2011,ADK90,Canoe,open,NA,8.362222222222222,63.9,0,1706.86,6
2010,ADK90,Canoe,oc4women,2,8.363055555555556,52.8,0.043,1706.87,4
2022,ADK90,Canoe,oc2stockmix,8,8.36663888888889,63.4,0,1706.93,2
2023,ADK90,Canoe,oc2mix,3,8.367472222222222,66.9,0.15,1706.8,2
2025,ADK90,Canoe,oc2stocktour,7,8.368583333333333,58.7,0.37,1706.89,2
2010,ADK90,Canoe,open,NA,8.368611111111111,52.8,0.043,1706.87,6
2017,ADK90,Canoe,open,NA,8.369722222222222,51.1,0.484,1706.89,6
2018,ADK90,Canoe,open,NA,8.37138888888889,61.9,0,1706.8,6
2022,ADK90,Canoe,oc2recjrsr,3,8.371833333333333,63.4,0,1706.93,2
2018,ADK90,Canoe,open,NA,8.372222222222222,61.9,0,1706.8,6
2011,ADK90,Canoe,open,NA,8.375,63.9,0,1706.86,6
2022,ADK90,Canoe,oc2stock,5,8.37513888888889,63.4,0,1706.93,2
2024,ADK90,Canoe,oc2stock,18,8.376166666666666,61.6,0,1706.82,2
2016,ADK90,Canoe,open,NA,8.37888888888889,70.2,0.02,1706.83,6
2011,ADK90,Guideboat,g2,8,8.38111111111111,63.9,0,1706.86,2
2024,ADK90,Canoe,oc2rec,5,8.382777777777777,61.6,0,1706.82,2
2011,ADK90,Canoe,open,NA,8.383333333333333,63.9,0,1706.86,6
2012,ADK90,Canoe,open,NA,8.383888888888889,67.4,0,1706.75,6
2024,ADK90,Canoe,oc4stockmaster,11,8.386527777777777,61.6,0,1706.82,4
2021,ADK90,Canoe,oc2recmix,1,8.388333333333334,55.4,0.055,1706.94,2
2023,ADK90,Canoe,oc4stockmixnc,2,8.388722222222222,66.9,0.15,1706.8,4
2013,ADK90,Kayak,k1tour,4,8.389444444444445,51.6,0,1706.88,1
2017,ADK90,Canoe,oc1recveteran,3,8.391666666666667,51.1,0.484,1706.89,1
2019,ADK90,Canoe,oc1recmaster,2,8.395,58,0,1706.77,1
2017,ADK90,Canoe,open,NA,8.39611111111111,51.1,0.484,1706.89,6
2023,ADK90,Canoe,oc4stockwomennc,1,8.396555555555555,66.9,0.15,1706.8,4
2011,ADK90,Canoe,open,NA,8.398055555555555,63.9,0,1706.86,6
2022,ADK90,SUP,sup,1,8.398777777777777,63.4,0,1706.93,1
2025,ADK90,Canoe,oc3stock,2,8.400805555555555,58.7,0.37,1706.89,3
2019,ADK90,Canoe,oc2stock,6,8.401388888888889,58,0,1706.77,2
2023,ADK90,Kayak,k1master,8,8.404388888888889,66.9,0.15,1706.8,1
2015,ADK90,Canoe,open,NA,8.407222222222222,63.9,0,1706.82,6
2012,ADK90,Canoe,open,NA,8.4075,67.4,0,1706.75,6
2022,ADK90,Canoe,oc2stock,7,8.407666666666666,63.4,0,1706.93,2
2009,ADK90,Canoe,open,NA,8.410277777777777,57.2,0.016,1706.65,6
2018,ADK90,Canoe,open,NA,8.411666666666667,61.9,0,1706.8,6
2014,ADK90,Canoe,open,NA,8.4125,69.5,0,1706.89,6
2023,ADK90,Canoe,oc2stockmixnc,2,8.412972222222223,66.9,0.15,1706.8,2
2018,ADK90,Canoe,open,NA,8.414444444444445,61.9,0,1706.8,6
2010,ADK90,Canoe,open,NA,8.415,52.8,0.043,1706.87,6
2008,ADK90,Canoe,open,NA,8.419166666666667,72.3,0,1706.81,6
2017,ADK90,Canoe,open,NA,8.419444444444444,51.1,0.484,1706.89,6
2013,ADK90,Canoe,open,NA,8.421388888888888,51.6,0,1706.88,6
2011,ADK90,Canoe,open,NA,8.422777777777778,63.9,0,1706.86,6
2014,ADK90,Canoe,open,NA,8.424166666666666,69.5,0,1706.89,6
2015,ADK90,Canoe,open,NA,8.426388888888889,63.9,0,1706.82,6
2011,ADK90,Canoe,oc1rec,6,8.426944444444445,63.9,0,1706.86,1
2008,ADK90,Canoe,open,NA,8.427222222222222,72.3,0,1706.81,6
2023,ADK90,Kayak,k1,2,8.429944444444445,66.9,0.15,1706.8,1
2010,ADK90,Canoe,oc1rec,9,8.430277777777778,52.8,0.043,1706.87,1
2010,ADK90,Canoe,oc1recwomen,3,8.430277777777778,52.8,0.043,1706.87,1
2010,ADK90,Canoe,oc2recmix,3,8.433333333333334,52.8,0.043,1706.87,2
2009,ADK90,Canoe,oc2recmix,4,8.43388888888889,57.2,0.016,1706.65,2
2017,ADK90,Canoe,open,NA,8.435277777777777,51.1,0.484,1706.89,6
2009,ADK90,Canoe,oc2recmix,3,8.435833333333333,57.2,0.016,1706.65,2
2009,ADK90,Canoe,oc2recmix,2,8.4375,57.2,0.016,1706.65,2
2016,ADK90,Canoe,oc1am,3,8.438055555555556,70.2,0.02,1706.83,1
2011,ADK90,Canoe,oc2stock,9,8.440277777777778,63.9,0,1706.86,2
2024,ADK90,Guideboat,g1master,2,8.441277777777778,61.6,0,1706.82,1
2011,ADK90,Canoe,oc4women,4,8.442222222222222,63.9,0,1706.86,4
2019,ADK90,Canoe,oc2stockwomen,2,8.4425,58,0,1706.77,2
2014,ADK90,Canoe,open,NA,8.44361111111111,69.5,0,1706.89,6
2009,ADK90,Canoe,oc2stock,10,8.444166666666666,57.2,0.016,1706.65,2
2009,ADK90,Canoe,open,NA,8.445555555555556,57.2,0.016,1706.65,6
2010,ADK90,Guideboat,g2,8,8.447777777777778,52.8,0.043,1706.87,2
2024,ADK90,Guideboat,g2,4,8.44825,61.6,0,1706.82,2
2014,ADK90,Guideboat,g2,5,8.448888888888888,69.5,0,1706.89,2
2009,ADK90,Guideboat,g2,7,8.45138888888889,57.2,0.016,1706.65,2
2025,ADK90,Guideboat,g2,4,8.452222222222222,58.7,0.37,1706.89,2
2012,ADK90,Canoe,open,NA,8.452777777777778,67.4,0,1706.75,6
2009,ADK90,Canoe,open,NA,8.454166666666667,57.2,0.016,1706.65,6
2017,ADK90,Canoe,open,NA,8.460277777777778,51.1,0.484,1706.89,6
2025,ADK90,Canoe,oc2rec,9,8.46036111111111,58.7,0.37,1706.89,2
2023,ADK90,Canoe,oc2recnc,6,8.460694444444444,66.9,0.15,1706.8,2
2021,ADK90,SUP,solorecmaster,3,8.46111111111111,55.4,0.055,1706.94,1
2012,ADK90,Canoe,open,NA,8.461388888888889,67.4,0,1706.75,6
2014,ADK90,Canoe,open,NA,8.463333333333333,69.5,0,1706.89,6
2017,ADK90,Canoe,open,NA,8.466111111111111,51.1,0.484,1706.89,6
2014,ADK90,Canoe,open,NA,8.468055555555555,69.5,0,1706.89,6
2016,ADK90,Canoe,oc1stockmaster,3,8.46888888888889,70.2,0.02,1706.83,1
2025,ADK90,Canoe,oc2stockmix,12,8.469305555555556,58.7,0.37,1706.89,2
2022,ADK90,Canoe,oc2stockopen,15,8.477305555555555,63.4,0,1706.93,2
2021,ADK90,Canoe,oc1,2,8.47861111111111,55.4,0.055,1706.94,1
2023,ADK90,Canoe,oc2recnc,4,8.479527777777777,66.9,0.15,1706.8,2
2013,ADK90,Canoe,open,NA,8.480555555555556,51.6,0,1706.88,6
2018,ADK90,Canoe,open,NA,8.488611111111112,61.9,0,1706.8,6
2010,ADK90,Canoe,open,NA,8.490555555555556,52.8,0.043,1706.87,6
2025,ADK90,Canoe,oc4stocktour,6,8.49075,58.7,0.37,1706.89,4
2010,ADK90,Canoe,open,NA,8.490833333333333,52.8,0.043,1706.87,6
2025,ADK90,Canoe,oc2stockmaster,11,8.490916666666667,58.7,0.37,1706.89,2
2013,ADK90,Guideboat,g1,4,8.491666666666667,51.6,0,1706.88,1
2022,ADK90,Canoe,oc2stockmix,9,8.492777777777778,63.4,0,1706.93,2
2008,ADK90,Canoe,open,NA,8.495555555555555,72.3,0,1706.81,6
2016,ADK90,Canoe,open,NA,8.495555555555555,70.2,0.02,1706.83,6
2009,ADK90,Canoe,oc4women,1,8.496666666666666,57.2,0.016,1706.65,4
2008,ADK90,Canoe,open,NA,8.500555555555556,72.3,0,1706.81,6
2014,ADK90,Canoe,open,NA,8.500833333333333,69.5,0,1706.89,6
2022,ADK90,Canoe,oc2stock,9,8.501916666666666,63.4,0,1706.93,2
2013,ADK90,Canoe,open,NA,8.5025,51.6,0,1706.88,6
2016,ADK90,Canoe,open,NA,8.50388888888889,70.2,0.02,1706.83,6
2022,ADK90,Canoe,oc1stock,2,8.5045,63.4,0,1706.93,1
2011,ADK90,Canoe,oc2recwomen,1,8.507222222222222,63.9,0,1706.86,2
2010,ADK90,Canoe,open,NA,8.5075,52.8,0.043,1706.87,6
2016,ADK90,Canoe,oc2rec,4,8.509166666666667,70.2,0.02,1706.83,2
2013,ADK90,Canoe,open,NA,8.509166666666667,51.6,0,1706.88,6
2024,ADK90,Canoe,oc2stock,20,8.510444444444444,61.6,0,1706.82,2
2022,ADK90,Canoe,oc2stockmix,10,8.51086111111111,63.4,0,1706.93,2
2009,ADK90,Canoe,open,NA,8.514166666666666,57.2,0.016,1706.65,6
2010,ADK90,Canoe,open,NA,8.516944444444444,52.8,0.043,1706.87,6
2021,ADK90,Canoe,oc2stockwomen,3,8.517222222222221,55.4,0.055,1706.94,2
2016,ADK90,Canoe,open,NA,8.519722222222223,70.2,0.02,1706.83,6
2021,ADK90,Canoe,oc2stockmixmaster,5,8.520833333333334,55.4,0.055,1706.94,2
2010,ADK90,Canoe,open,NA,8.5216666666666665,52.8,0.043,1706.87,6
2010,ADK90,Canoe,open,NA,8.521944444444445,52.8,0.043,1706.87,6
2017,ADK90,Canoe,open,NA,8.525,51.1,0.484,1706.89,6
2009,ADK90,Canoe,oc1recveteran,2,8.525555555555556,57.2,0.016,1706.65,1
2010,ADK90,Canoe,open,NA,8.526944444444444,52.8,0.043,1706.87,6
2010,ADK90,Canoe,open,NA,8.526944444444444,52.8,0.043,1706.87,6
2010,ADK90,Canoe,open,NA,8.529722222222222,52.8,0.043,1706.87,6
2022,ADK90,Guideboat,g1,2,8.531055555555556,63.4,0,1706.93,1
2011,ADK90,Canoe,open,NA,8.5325,63.9,0,1706.86,6
2013,ADK90,Canoe,open,NA,8.5344444444444445,51.6,0,1706.88,6
2011,ADK90,Canoe,open,NA,8.535833333333333,63.9,0,1706.86,6
2010,ADK90,Canoe,oc4women,3,8.536111111111111,52.8,0.043,1706.87,4
2021,ADK90,Canoe,oc1master,1,8.536388888888888,55.4,0.055,1706.94,1
2015,ADK90,Canoe,open,NA,8.53888888888889,63.9,0,1706.82,6
2011,ADK90,Canoe,open,NA,8.54138888888889,63.9,0,1706.86,6
2009,ADK90,Canoe,open,NA,8.542777777777777,57.2,0.016,1706.65,6
2011,ADK90,Canoe,open,NA,8.542777777777777,63.9,0,1706.86,6
2010,ADK90,Canoe,open,NA,8.544722222222223,52.8,0.043,1706.87,6
2012,ADK90,Canoe,open,NA,8.545833333333333,67.4,0,1706.75,6
2011,ADK90,Canoe,open,NA,8.548333333333334,63.9,0,1706.86,6
2018,ADK90,Canoe,open,NA,8.549444444444445,61.9,0,1706.8,6
2025,ADK90,Canoe,oc2stock,24,8.552611111111112,58.7,0.37,1706.89,2
2013,ADK90,Canoe,open,NA,8.558055555555555,51.6,0,1706.88,6
2010,ADK90,Canoe,open,NA,8.55888888888889,52.8,0.043,1706.87,6
2008,ADK90,Canoe,open,NA,8.561111111111112,72.3,0,1706.81,6
2018,ADK90,Canoe,open,NA,8.561666666666667,61.9,0,1706.8,6
2014,ADK90,Canoe,oc4women,3,8.5625,69.5,0,1706.89,4
2022,ADK90,Canoe,oc1,2,8.5635,63.4,0,1706.93,1
2024,ADK90,Kayak,k1sportmaster,7,8.563638888888889,61.6,0,1706.82,1
2016,ADK90,Canoe,open,NA,8.563888888888888,70.2,0.02,1706.83,6
2016,ADK90,Canoe,open,NA,8.565277777777778,70.2,0.02,1706.83,6
2017,ADK90,Canoe,open,NA,8.565277777777778,51.1,0.484,1706.89,6
